model_id,run_name,selector_metric,trim_frac,dim,M,rep,seed,method,selected_h,sup_err,ise,boundary,gap_to_oracle,f_hat,min_D_hat
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,0,3003105692,oracle,1.2,1.0043555412230585,1.1602088037047587,1,1.0,0.15895891067676873,0.0083857810636597
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,0,3003105692,lepski,0.424264068712,1.3283347669175354,1.1828968844052368,0,1.3225742402933822,0.39147329036230943,0.005902568492249119
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,1,976400780,oracle,0.3,0.6527880747815742,0.6480627807776939,0,1.0,0.496777238914089,0.004468468364483074
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,1,976400780,lepski,1.2,1.0744013879914236,1.0350469989332913,1,1.645865525884374,0.1599315511480694,0.008041525037786587
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,2,3387213021,oracle,0.848528137424,0.841949951591499,0.760049422356085,0,1.0,0.23189614736898345,0.007382587474042956
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,2,3387213021,lepski,0.848528137424,0.841949951591499,0.760049422356085,0,1.0,0.23189614736898345,0.007382587474042956
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,3,1360466708,oracle,0.424264068712,0.41828290673110463,0.5359256464430313,0,1.0,0.3680809551244891,0.009130437000583105
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,3,1360466708,lepski,0.6,0.5393531889617539,0.5510488127513088,0,1.2894459235181703,0.3099384841198621,0.008988170161408912
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,4,876933080,oracle,0.6,0.7445375245827024,0.5243524531337076,0,1.0,0.34355334651561553,0.007721728693563542
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,4,876933080,lepski,0.848528137424,0.7692017565759744,0.5872754826386445,0,1.0331269159430156,0.2535730153600222,0.008139254797376814
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,5,3424658561,oracle,0.3,0.730996418717025,0.8636628347460873,0,1.0,0.36567455437709256,0.011358746452780713
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,5,3424658561,lepski,0.212132034356,1.6551156193323158,1.4083406416288047,0,2.264191146431629,0.34002719514161583,0.004590892207537491
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,6,2760304911,oracle,0.212132034356,0.9117145195845914,0.8970387252814306,0,1.0,0.4424922858116585,0.006860776262309436
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,6,2760304911,lepski,0.424264068712,1.1452003933975605,1.0020423241348473,0,1.2560953772232928,0.33928773977434773,0.006474524295108115
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,7,2904491693,oracle,0.212132034356,0.4075119783884649,0.6089489406417884,0,1.0,0.34057670462711404,0.006743287985692175
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,7,2904491693,lepski,0.6,0.5923493156049249,0.7220121961464553,0,1.453575224825077,0.3162195872932818,0.006803439261811338
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,8,4245388044,oracle,0.6,1.099320843638378,0.9596116423823446,0,1.0,0.271442684523591,0.00625702059725573
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,8,4245388044,lepski,0.212132034356,3.1382565540769685,2.659791634936351,0,2.854723052180478,0.288934892658152,0.003082745528830421
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,9,1679802727,oracle,0.424264068712,0.45910073965428067,0.5117148196886614,0,1.0,0.3953529861292206,0.010066400874968772
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,9,1679802727,lepski,0.3,0.8001304153642158,0.8272768909784946,0,1.7428210112811902,0.4103648514255631,0.014169682218723199
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,10,3605303106,oracle,0.424264068712,0.5108884706250182,0.7637328140925985,0,1.0,0.3917347046116953,0.008049612434882418
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,10,3605303106,lepski,0.3,0.8385017426055904,1.1971929165401771,0,1.641261822917577,0.45394579276545344,0.009718896205983091
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,11,1429424934,oracle,0.158113883008,0.6065665858202809,0.8594201927979668,1,1.0,0.4933946626181679,0.006416414406937302
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,11,1429424934,lepski,0.848528137424,0.8883302846154961,1.037654023044007,0,1.464522288866566,0.24088554382626443,0.00650432580261006
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,12,2437408156,oracle,0.848528137424,1.3216066284411863,1.0269651224707959,0,1.0,0.23698957047384764,0.007947705034298412
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,12,2437408156,lepski,0.424264068712,1.7072983624364793,1.1165515555950445,0,1.2918355021041399,0.39935224284587767,0.004664455147420732
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,13,2569716528,oracle,0.6,1.2663341432799884,0.8220257571963653,0,1.0,0.3307382167507454,0.004550201698485081
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,13,2569716528,lepski,0.212132034356,2.7044255223967375,2.4021966344930723,0,2.1356334240438977,0.4934532658132316,0.001317129257934322
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,14,915442270,oracle,0.3,0.4238395120300684,0.4743168857082362,0,1.0,0.4201433795309523,0.00756148507986735
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,14,915442270,lepski,0.3,0.4238395120300684,0.4743168857082362,0,1.0,0.4201433795309523,0.00756148507986735
mm_2d,mm2_final_rawmax_k2,raw_max,0.05,2,1000,15,802017219,oracle,0.212132034356,0.6310284892367788,0.978809955857829,0,1.0,0.4648264581216744,0.007932781390202207
